"","date","value"
"510",2015-09-20,79.150002
"511",2015-09-21,80.099998
"512",2015-09-22,80.68
"513",2015-09-23,82.610001
"514",2015-09-24,78.470001
"515",2015-09-25,78.470001
"516",2015-09-26,78.470001
"517",2015-09-27,78.470001
"518",2015-09-28,79
"519",2015-09-29,78.199997
"520",2015-09-30,78
"521",2015-10-01,78.639999
"522",2015-10-02,78.599998
"523",2015-10-03,78.599998
"524",2015-10-04,78.599998
"525",2015-10-05,79.400002
"526",2015-10-06,77.5
"527",2015-10-07,79
"528",2015-10-08,78.5
"529",2015-10-09,78
"530",2015-10-10,78
"531",2015-10-11,78
"532",2015-10-12,78
"533",2015-10-13,79.559998
"534",2015-10-14,78.349998
"535",2015-10-15,80.209999
"536",2015-10-16,80.650002
"537",2015-10-17,80.650002
"538",2015-10-18,80.650002
"539",2015-10-19,81
"540",2015-10-20,80
"541",2015-10-21,82
"542",2015-10-22,82.199997
"543",2015-10-23,82.800003
"544",2015-10-24,82.800003
"545",2015-10-25,82.800003
"546",2015-10-26,83.199997
"547",2015-10-27,82.629997
"548",2015-10-28,83.5
"549",2015-10-29,82.480003
"550",2015-10-30,82.400002
"551",2015-10-31,82.400002
"552",2015-11-01,82.400002
"553",2015-11-02,82.400002
"554",2015-11-03,81.699997
"555",2015-11-04,81.849998
"556",2015-11-05,81.199997
"557",2015-11-06,80.919998
"558",2015-11-07,80.919998
"559",2015-11-08,80.919998
"560",2015-11-09,80.769997
"561",2015-11-10,80.629997
"562",2015-11-11,80.419998
"563",2015-11-12,79.629997
"564",2015-11-13,80.010002
"565",2015-11-14,80.010002
"566",2015-11-15,80.010002
"567",2015-11-16,80
"568",2015-11-17,80.699997
"569",2015-11-18,80.410004
"570",2015-11-19,79.800003
"571",2015-11-20,79.800003
"572",2015-11-21,79.800003
"573",2015-11-22,79.800003
"574",2015-11-23,80
"575",2015-11-24,79.480003
"576",2015-11-25,80.650002
"577",2015-11-26,80.690002
"578",2015-11-27,81.400002
"579",2015-11-28,81.400002
"580",2015-11-29,81.400002
"581",2015-11-30,83.440002
"582",2015-12-01,82.889999
"583",2015-12-02,82.160004
"584",2015-12-03,79.050003
"585",2015-12-04,80.339996
"586",2015-12-05,80.339996
"587",2015-12-06,80.339996
"588",2015-12-07,80
"589",2015-12-08,81
"590",2015-12-09,79
"591",2015-12-10,80.290001
"592",2015-12-11,80.489998
"593",2015-12-12,80.489998
"594",2015-12-13,80.489998
"595",2015-12-14,80.269997
"596",2015-12-15,81.75
"597",2015-12-16,83.129997
"598",2015-12-17,82.230003
"599",2015-12-18,81.970001
"600",2015-12-19,81.970001
"601",2015-12-20,81.970001
"602",2015-12-21,83.07
"603",2015-12-22,83.650002
"604",2015-12-23,83.650002
"605",2015-12-24,83.650002
"606",2015-12-25,83.650002
"607",2015-12-26,83.650002
"608",2015-12-27,83.650002
"609",2015-12-28,81.5
"610",2015-12-29,82.540001
"611",2015-12-30,83.800003
"612",2015-12-31,83.800003
"613",2016-01-01,83.800003
"614",2016-01-02,83.800003
"615",2016-01-03,83.800003
"616",2016-01-04,83.110001
"617",2016-01-05,83
"618",2016-01-06,82.099998
"619",2016-01-07,81
"620",2016-01-08,80
"621",2016-01-09,80
"622",2016-01-10,80
"623",2016-01-11,79.400002
"624",2016-01-12,79.919998
"625",2016-01-13,78.660004
"626",2016-01-14,79.290001
"627",2016-01-15,78
"628",2016-01-16,78
"629",2016-01-17,78
"630",2016-01-18,78.900002
"631",2016-01-19,78.5
"632",2016-01-20,77.5
"633",2016-01-21,79.660004
"634",2016-01-22,80.150002
"635",2016-01-23,80.150002
"636",2016-01-24,80.150002
"637",2016-01-25,80.150002
"638",2016-01-26,79.029999
"639",2016-01-27,78.529999
"640",2016-01-28,79.209999
"641",2016-01-29,79.239998
"642",2016-01-30,79.239998
"643",2016-01-31,79.239998
"644",2016-02-01,79.230003
"645",2016-02-02,77.900002
"646",2016-02-03,76.099998
"647",2016-02-04,76.080002
"648",2016-02-05,75.169998
"649",2016-02-06,75.169998
"650",2016-02-07,75.169998
"651",2016-02-08,75.169998
"652",2016-02-09,75.169998
"653",2016-02-10,75.330002
"654",2016-02-11,75
"655",2016-02-12,76.650002
"656",2016-02-13,76.650002
"657",2016-02-14,76.650002
"658",2016-02-15,78.199997
"659",2016-02-16,79.25
"660",2016-02-17,79
"661",2016-02-18,80
"662",2016-02-19,79.220001
"663",2016-02-20,79.220001
"664",2016-02-21,79.220001
"665",2016-02-22,79
"666",2016-02-23,78.169998
"667",2016-02-24,78.580002
"668",2016-02-25,79.519997
"669",2016-02-26,80.32
"670",2016-02-27,80.32
"671",2016-02-28,80.32
"672",2016-02-29,80.019997
"673",2016-03-01,79.980003
"674",2016-03-02,79.650002
"675",2016-03-03,77.889999
"676",2016-03-04,77.419998
"677",2016-03-05,77.419998
"678",2016-03-06,77.419998
"679",2016-03-07,78.029999
"680",2016-03-08,76.830002
"681",2016-03-09,75.489998
"682",2016-03-10,74.199997
"683",2016-03-11,74.599998
"684",2016-03-12,74.599998
"685",2016-03-13,74.599998
"686",2016-03-14,75.970001
"687",2016-03-15,78.099998
"688",2016-03-16,78.260002
"689",2016-03-17,76.730003
"690",2016-03-18,75.669998
"691",2016-03-19,75.669998
"692",2016-03-20,75.669998
"693",2016-03-21,76.519997
"694",2016-03-22,76.010002
"695",2016-03-23,76.540001
"696",2016-03-24,77.080002
